"","time","trimethylpyrazine_1","trimethylpyrazine_2","trimethylpyrazine_3","diethylmethyl_pyrazine_1","diethylmethyl_pyrazine_2","diethylmethyl_pyrazine_3","2-ethoxy-3-methylpyrazine_1","2-ethoxy-3-methylpyrazine_2","2-ethoxy-3-methylpyrazine_3","2-isobutyl-3-methoxypyrazine_1","2-isobutyl-3-methoxypyrazine_2","2-isobutyl-3-methoxypyrazine_3","2-isobutyl-3-methyl_pyrazine_1","2-isobutyl-3-methyl_pyrazine_2","2-isobutyl-3-methyl_pyrazine_3","Pyrazine_1","Pyrazine_2","Pyrazine_3","2-Ethyl-5-methylpyrazine_1","2-Ethyl-5-methylpyrazine_2","2-Ethyl-5-methylpyrazine_3","2-Ethyl-3_5-dimethylpyrazine_1","2-Ethyl-3_5-dimethylpyrazine_2","2-Ethyl-3_5-dimethylpyrazine_3","2-isobutyl-3-methoxypyrazine_1","2-isobutyl-3-methoxypyrazine_2","2-isobutyl-3-methoxypyrazine_3","2_3-butanedione_1","2_3-butanedione_2","2_3-butanedione_3","2_3-hexanedione_1","2_3-hexanedione_2","2_3-hexanedione_3","acetoin_acetate_1","acetoin_acetate_2","acetoin_acetate_3","2_6-Dimethylphenol_1","2_6-Dimethylphenol_2","2_6-Dimethylphenol_3","2-methoxy-4-methylphenol_1","2-methoxy-4-methylphenol_2","2-methoxy-4-methylphenol_3","2-methoxy-4-vinylphenol_1","2-methoxy-4-vinylphenol_2","2-methoxy-4-vinylphenol_3","4-ethyl_guaiacol_1","4-ethyl_guaiacol_2","4-ethyl_guaiacol_3","Phenol_1","Phenol_2","Phenol_3","2-Phenylethanol_1","2-Phenylethanol_2","2-Phenylethanol_3","4-Methylphenol_1","4-Methylphenol_2","4-Methylphenol_3","Guaiacol_1","Guaiacol_2","Guaiacol_3","vanillin__1","vanillin__2","vanillin__3","2-acetyl-5-methylfuran_1","2-acetyl-5-methylfuran_2","2-acetyl-5-methylfuran_3","2-ethyl-4-hydroxy-5-methyl-3(2H)-furanone_1","2-ethyl-4-hydroxy-5-methyl-3(2H)-furanone_2","2-ethyl-4-hydroxy-5-methyl-3(2H)-furanone_3","4_5-dimethyl-3-hydroxy-2_5-dihydro-furan-2-one_1","4_5-dimethyl-3-hydroxy-2_5-dihydro-furan-2-one_2","4_5-dimethyl-3-hydroxy-2_5-dihydro-furan-2-one_3","5-methylfurfural_1","5-methylfurfural_2","5-methylfurfural_3","2-methyltetrahydrofuran-3-one_1","2-methyltetrahydrofuran-3-one_2","2-methyltetrahydrofuran-3-one_3","Furan_1","Furan_2","Furan_3","2-methylfuran_1","2-methylfuran_2","2-methylfuran_3","2_5-Dimethyl-3(2H)-furanone_1","2_5-Dimethyl-3(2H)-furanone_2","2_5-Dimethyl-3(2H)-furanone_3","4-Hydroxy-2_5-dimethyl-3(2H)-furanone_1","4-Hydroxy-2_5-dimethyl-3(2H)-furanone_2","4-Hydroxy-2_5-dimethyl-3(2H)-furanone_3","4_5-Dimethyl-3-hydroxy-2_5-dihydrofuran-2-one_1","4_5-Dimethyl-3-hydroxy-2_5-dihydrofuran-2-one_2","4_5-Dimethyl-3-hydroxy-2_5-dihydrofuran-2-one_3","5-Ethyl-3-hydroxy-4-methyl-2(5H)-furanone_1","5-Ethyl-3-hydroxy-4-methyl-2(5H)-furanone_2","5-Ethyl-3-hydroxy-4-methyl-2(5H)-furanone_3","3-methylbutyric_acid_1","3-methylbutyric_acid_2","3-methylbutyric_acid_3","butyric_acid_1","butyric_acid_2","butyric_acid_3","acetic_acid_1","acetic_acid_2","acetic_acid_3","2-methylbutyric_acid_1","2-methylbutyric_acid_2","2-methylbutyric_acid_3","Acetaldehyde_1","Acetaldehyde_2","Acetaldehyde_3","Methylformate_1","Methylformate_2","Methylformate_3","Propanal_1","Propanal_2","Propanal_3","Methylacetate_1","Methylacetate_2","Methylacetate_3","2-Methylpropanal_1","2-Methylpropanal_2","2-Methylpropanal_3","Ethylacetate_1","Ethylacetate_2","Ethylacetate_3","Dimethylsulfide_1","Dimethylsulfide_2","Dimethylsulfide_3","3-Mercapto-3-methylbutylformate_1","3-Mercapto-3-methylbutylformate_2","3-Mercapto-3-methylbutylformate_3","methional_1","methional_2","methional_3"
"1",0,18.094368721302,128.842206831842,129.253049551026,4.37991533893701,12.73783153163,8.22290223675907,3.42304226925326,31.5509522142211,28.9149902615022,2.22221657162612,8.02055666717963,7.17627159984875,4.33225905551563,12.5992357683172,8.13343179515999,595.628758489331,3307.33631556795,4371.18403352457,18.3485170651247,130.6518877323,131.068501031174,4.28366480512288,38.7455753689984,25.5074285575234,2.22221657162612,8.02055666717963,7.17627159984875,102.856246332491,435.948977352187,626.405526221624,12.1070572412107,42.5505440449395,60.460508129991,3.68150885779467,22.1945035008247,24.675637193242,11.504910504895,81.9215128024015,82.1827382028896,5.19845512800248,47.9153327449735,43.9121890930781,9.10980449688133,30.0224995555575,29.9177058191441,0.28070259450972,8.47254575499435,17.2453756459748,122.94831334184,595.79884143685,589.118511624634,16.1801185469824,115.21165576447,115.579034367335,68.7658670657376,406.431023154413,393.188672848561,5.88986635083261,46.6787763261041,52.5459851448238,2.05506847278746,10.2615643676784,5.38156659889768,3.31738285307176,26.2911521183667,29.5957734410323,1.94839348914364,13.1022334226842,10.8939510321527,10.0494538521896,30.9710801929351,30.6449166747453,51.2288064936786,294.924837234664,407.957049546601,43.8382215640361,197.576539609656,308.836739085869,123.521064623338,569.181540009947,775.412383621304,76.1037378459846,263.952656195698,415.834642119857,12.0351502985396,124.620147638846,143.105100969021,14.4703493274185,44.5956920675463,44.1260446503348,10.0494538521896,30.9710801929351,30.6449166747453,1.37661198989099,9.25721201826899,7.69697891709654,11.3244099421236,94.8848217378701,131.51321607846,17.1331463929833,87.0432543791864,110.87966250327,776.767599872971,2413.39914722313,2868.2810608462,11.3029250928274,94.7048047563277,131.263707129001,527.608627452969,1924.50715391178,1762.71696852293,836.083578605786,2597.69253499303,3087.31040557262,200.033065721745,551.759075250815,893.36162002846,400.148010059101,747.428003673433,829.458639762652,2.13574506587824,5.24799953652617,3.42810183663753,17.4285505913554,88.5440261693644,112.791413974147,8.23149902789816,24.0644224189909,32.630226848668,14.8908632509394,24.4593426593806,21.24290807895,1.31448430877274,2.38901069281424,1.78768420387142
"2",4.99999299645424,26.7772663598975,139.833896257092,131.772313311575,1.57121330494512,6.60904453284828,13.6182024034755,4.26059753284073,28.0887546994498,23.0814353534556,2.95670623659378,4.05293379080742,7.77705549398219,1.55411749811291,6.53713389644808,13.4700276413608,1215.02466124412,3152.75687929937,4240.0627818496,27.1533722082025,141.797963293163,133.623149652187,4.00028655587013,18.630960076445,22.72656607221,2.95670623659378,4.05293379080742,7.77705549398219,1096.52513931858,514.061760995643,1113.33650770614,54.1404272959937,47.1521366484119,81.8576758232277,4.83598781401818,19.8303629453091,27.5618072625774,17.0257419742792,88.9103392755919,83.7845572301106,6.47042114901559,42.6574139087137,35.0529723376756,8.17514544020015,30.233450847136,24.5378141602417,3.83523702265461,14.242470249676,14.8073223210148,635.242730515323,564.235131474598,762.003068020889,23.9444299351102,125.0405058709,117.831778683792,242.940309828169,403.152900852628,402.488297483302,6.28000620810216,42.4019542998729,53.9310830773329,1.64752922112773,8.31142412925279,8.1521245056223,3.53712353914401,23.8822933751707,30.3759100107664,2.22621466121907,10.7080439964661,9.39227362797905,9.29800290155254,31.2888913124854,28.0358256422198,66.918005107682,280.886012819192,379.752480368813,570.163725996208,212.454582231401,532.608333990956,694.742852870211,591.1675924306,1031.54155982461,1842.55266564146,450.46284121881,1367.55413553124,30.3429150157464,123.201187137365,133.363356882062,13.3883245807931,45.0533127489954,40.3691779366822,9.29800290155254,31.2888913124854,28.0358256422198,1.57290291297999,7.56562872743659,6.63598834663306,35.4964636318421,87.3849697349244,133.100019932367,149.006082011233,78.9528359546619,166.918547773759,2562.19952569268,2343.48551665947,3326.53159582726,35.429119180734,87.2191815909859,132.84750047359,7340.98675214844,2312.6706643225,5145.80202963814,2757.85569441041,2522.4401191552,3580.55413413138,4908.3023472993,1017.28438653784,3418.10408751571,1132.14843950662,754.402156402263,1138.9472546655,3.85051266923187,3.76830887735371,1.84663504960791,151.575196941991,80.314115353053,169.796503676752,195.620046939343,52.6464486451857,151.812903002176,19.6968284421248,23.3745389748951,20.2617916279236,2.14677979601118,1.95537858014675,3.03853654559451
"3",9.99998599290848,265.604702829202,165.669137748041,237.151837604177,0.394448954327889,11.6448583626428,10.3051701647703,5.86032494319462,30.8355890471992,29.8179674395976,5.50705709511583,7.4599166461735,2.54832937485306,0.390157097132476,11.5181548472578,10.1930433148031,6609.86214010015,5104.09748906703,7443.35485642451,269.33531075343,167.996079219707,240.482804696203,11.8118465184357,22.5818340453997,40.5148122846618,5.50705709511583,7.4599166461735,2.54832937485306,3272.42567220597,2474.52395893906,3055.62553223461,197.40830085209,140.979823263595,191.597109917029,36.3887191902301,26.5052283064619,38.9024963965759,168.878969075707,105.337115241299,150.78783403454,8.89987147583686,46.8289356071431,45.2835090981223,14.4174828718168,23.5261238823025,26.2344063789263,0.426800742606066,13.8499855794982,16.7828490301172,2181.94319602973,1621.42066502766,2115.53309425863,237.50569277132,148.142570190025,212.062929918795,1163.22276354272,786.179155937154,1122.93581179622,35.3663501709494,46.0009234161615,63.3648234821458,1.21698274273119,5.14516112835237,8.03030808789442,19.9195901306408,25.9093611767046,35.6893291607328,3.00733370871701,9.5052413263585,10.9276759968327,13.0367822302455,25.0290523128193,35.6770818633996,414.234912605008,356.829504407203,543.265941848035,1621.82322069709,1245.15843216686,1523.2740989111,2393.77074815396,1809.63403385367,2389.84876195208,5183.29495958121,3855.05289020973,4639.41151045603,184.090922901495,160.434520462818,225.181033168868,18.7718452914763,36.0396829148895,51.3719297724637,13.0367822302455,25.0290523128193,35.6770818633996,2.12479238105172,6.71580419950162,7.72080685072278,169.289444303515,145.950111609306,202.163816590694,474.56897234053,344.222961768577,461.469117682233,8030.41935818227,6090.60960513659,7681.3205619044,168.968265697577,145.673212753762,201.780268206735,20594.1953506013,14385.8589283215,17691.3819607645,8643.64290656846,6555.70427420781,8267.8860251966,14120.9353430462,10047.0604497897,12386.7826201703,3021.41474127629,2248.19867916966,2729.63932297198,4.15518149999023,3.17591595328997,6.07314326528703,482.751337892716,350.157943338813,469.425619754625,562.256401261406,525.715768465103,530.762342732734,20.2322180705583,24.2891014775243,22.262139430978,4.86943618176342,3.37779991932931,5.00901501060425
"4",14.9999991059303,445.831082362481,332.63871708596,397.663023401815,4.19124934668119,12.5148650716165,13.6012117431073,20.2345753852513,30.0682932164287,35.720110349721,2.12541654379698,4.02809560143548,4.28524947054456,4.14564587006157,12.3786953261578,13.4532218502567,10331.6058619927,9417.24593889726,10814.2168990664,452.093098625792,337.310865661069,403.248484843095,42.8183456755721,36.8842378876968,47.741322004077,2.12541654379698,4.02809560143548,4.28524947054456,4368.39355288956,3903.73722597481,4132.31516774436,268.598989637382,225.340166440075,245.159002580701,57.1015882496627,45.7537138493906,56.5453598444344,283.471989649592,211.501087961785,252.845377797444,30.7295452116515,45.6636701408087,54.2468880645257,12.0380148302684,30.2840843449429,27.5843703421988,3.35313619221486,11.0508020259021,8.25581175403726,2914.84110641576,2557.45871272426,2833.65908142817,398.665456400369,297.448004882908,355.593221266568,1597.31782860213,1391.75653636962,1605.57836968195,83.9490942850914,80.7880153223486,94.422113240212,1.31654100938973,9.41013697614063,9.6479963988114,47.2831248323484,45.5026923872681,53.1819027386927,4.70962854192346,10.9817943257635,12.863186847415,16.8882560723311,34.0086993642047,36.9052615426274,717.772353177324,679.15254827721,797.885491003772,2138.0521347855,1907.27601319749,2025.86371984232,3289.24982624086,2952.31406005722,3281.3290911193,6688.1726335826,5999.26702224716,6108.10699283892,297.600323500469,295.037445607327,323.706525226603,24.3176364100903,48.9696024489901,53.1404028911687,16.8882560723311,34.0086993642047,36.9052615426274,3.32752657759815,7.75904344969222,9.08831678047867,300.665614454388,248.685581529158,289.957239053308,644.664023305703,563.370344113077,576.645148852038,11365.2190814183,10108.612757311,10848.8406716068,300.095186904688,248.213771318419,289.407127602449,26497.0591551986,22721.2424517306,23278.7942364255,12233.0965436572,10880.5325173898,11677.2861457202,18297.4510601223,15844.4542753264,16543.40103083,4109.98033906721,3521.58338724296,3747.89700849386,5.80955013265432,4.1069794639731,6.179380708478,655.779113007027,573.08379434995,586.587479001714,713.836593241179,807.017703416079,700.178175570328,28.8000508089063,32.8274932359824,30.2289240746972,4.51384760340448,5.45010640387026,5.39300296114852
"5",20.0000021606684,525.817634908008,418.886419460979,505.331782247507,8.02158849521058,7.21575012592526,10.3230145087466,42.3913807546519,43.4994473393027,53.8568880634637,2.3771332725701,4.33319453581915,2.92121320273177,7.93430847602413,7.13723814418855,10.2106935008909,12538.6829927711,11430.330686509,13179.5218526005,533.203119481855,424.769978671892,512.429528376004,66.2914540943184,53.4195603293377,72.738210617257,2.3771332725701,4.33319453581915,2.92121320273177,5043.03430247052,4660.15950051035,4763.04497919927,311.723978112445,266.137162109014,301.736055206469,67.644644082487,56.9826267786347,72.2459725636618,334.329698078402,266.339812227928,321.304214564404,64.3783141816709,66.0610963286768,81.790580983052,14.1263671387592,24.5508551131654,27.5771796751644,3.96827656813345,4.9736402801182,13.728053162392,3385.14404631825,3094.49360120962,3361.34693245258,470.19002419739,374.571339237744,451.871422996747,1862.28216839483,1653.76759080042,1860.25050725207,113.004072780205,93.4222328308413,119.038689567957,3.18252367073313,11.2183162555455,5.54532939387434,63.6479252734372,52.6187344208412,67.0468367366349,8.54452491224187,11.086459877239,17.3911432835757,23.5575620687295,34.31827904642,45.0267177833056,887.805477872377,830.678465254361,995.61343953718,2421.68129876458,2293.13807239219,2318.02453491762,3879.66155885223,3485.2366410869,3801.91270517053,7620.90236085389,7131.76268379694,6980.74036219069,368.801809983828,366.252812880433,405.77094861361,33.9208635066857,49.4153705685532,64.8346014594173,23.5575620687295,34.31827904642,45.0267177833056,6.03702255609789,7.83299352902294,12.2874853028815,374.047782765915,294.750086686244,374.503170834256,734.309956536584,679.014989479827,697.787444879374,13640.9303784071,12509.5503347793,13130.1197889475,373.338133408168,294.190882169201,373.792657507078,29405.2588897196,26171.8282756569,26675.8760470061,14682.5870288051,13464.8118849987,14132.7696243524,20666.1024959147,18715.3439976662,18865.969096481,4700.99774687383,4220.06715355445,4311.43190800071,6.31074103063126,3.95390930469111,4.89667150826806,746.970692579564,690.722347489214,709.818471525658,819.567534720147,925.93511059609,779.140485062289,32.9202430632529,31.1582687652891,22.8447414628179,8.28494997081054,7.61916979576953,8.41796379892915
"6",24.9999951571226,598.242795196718,497.100825978492,560.186777525268,11.7634913236665,15.5490728361036,16.2148869377661,55.5819537815579,45.4023537019341,66.3590698448239,4.58560973505536,7.48984806241935,10.6293534807439,11.6354970057028,15.3798889673129,16.0384585852173,14366.2507218067,13487.3423959849,14922.3355419212,606.645542921437,504.082962442122,568.055001276663,81.6631812497957,77.9260695352042,95.8161753088621,4.58560973505536,7.48984806241935,10.6293534807439,5661.09079136626,5147.91276511265,5256.9929341537,346.352749375396,302.851076689767,329.024228410502,78.5664337127229,68.689316125112,77.8797654067907,380.379659823867,316.070740177799,356.182569324252,84.4103782344381,68.9509739757582,100.777209216161,14.0565605374922,21.4622990214662,30.9433760808585,7.62318948394199,10.8458266839776,17.6887092235506,3857.86093447747,3542.38150096573,3789.15184850574,534.953139026367,444.511240929113,500.923166119646,2092.85808775098,1892.46547504585,2095.363543324,135.307938862841,116.205348296807,143.375715861674,3.78416073222022,7.44889102039627,12.6701389974424,76.2102583540996,65.4509978516853,80.7543181823079,14.7137745167006,17.2735166644331,19.9210106313218,24.974330839017,41.6778487648772,47.2513166446469,1036.44484621667,973.552251785453,1115.46925534211,2723.17206458258,2541.90021649507,2603.2559323679,4400.68524121037,4041.35013472574,4230.9430015508,8398.14728932936,7745.13987933597,7688.02223999063,455.385173786303,403.438952570266,460.24748852218,35.9608886984796,60.0125180645203,68.0378325116175,24.974330839017,41.6778487648772,47.2513166446469,10.395825344882,12.2043777503546,14.0749300583409,445.675176842316,366.265844671508,428.188332041086,845.940333951788,749.286035537191,754.066886541914,15983.756780227,14416.1157825316,15049.7490629381,444.829634861901,365.570959329551,427.375966378655,32099.8916992016,28555.8811900499,29066.8955523984,17204.3177014104,15516.9675911115,16198.9867441923,22875.7854494485,20481.2243711544,20776.6751042548,5325.28453832719,4753.57575073874,4840.21501364783,5.76059088642211,5.34765313819127,9.04246339829017,860.525765050653,762.204984316493,767.068265216239,911.193467782842,1023.65756364263,874.705247524622,32.4610855782896,27.8538321563413,27.883712043871,7.94793989105698,9.5757089451716,6.62614796930175
"7",29.9999881535769,662.790664224223,578.192391524656,602.337113290954,15.0235371954995,9.37029625326139,16.9539713088495,63.6799986658805,57.1198167530199,72.5960153469752,4.0494651885184,6.87955385290311,8.63954699012791,14.860071490988,9.268341430067,16.7695012450952,15819.842442759,15761.749697617,16238.0262855151,672.100032912807,586.313516996357,610.797368640215,104.113032815131,80.7957040926765,85.5303334733647,4.0494651885184,6.87955385290311,8.63954699012791,6080.32507542796,5777.84727404039,5714.8010033266,379.767346874349,354.436135297836,330.912579161175,81.4666917098434,84.6412218000369,78.7662045244329,421.421017379981,367.631047071076,382.982942866138,96.7085970831596,86.7458771915998,110.249041223601,13.3839127008712,32.2603371069771,34.2481524430266,11.7466290618059,19.141654176819,16.4045777319604,4115.25932557337,3968.57451861632,4066.01716951748,592.672321657512,517.023919536831,538.614308595428,2254.6128640151,2182.3444276713,2240.20420770593,139.376514144074,134.373510996595,144.613722328363,3.31273574935197,7.94099013004348,9.77388893653431,78.5018251011932,75.6839552435921,81.4516075909218,12.543316392834,19.3370072252912,18.8022452888471,31.3718815717981,41.653368159272,45.9987664924247,1144.14522323807,1155.52247254171,1224.43370357128,2920.84177708776,2874.44814838498,2769.34261432935,4662.4524207033,4498.89932213386,4635.48627045236,9119.58130671557,8591.09293280344,8272.17234836869,499.941253549624,484.118759615801,526.599891195591,45.1728115855183,59.9772680976998,66.2342680075806,31.3718815717981,41.653368159272,45.9987664924247,8.86231648565032,13.662310074052,13.2844810074142,483.630912331784,442.558193678083,470.490661982997,895.524170864214,843.793926760279,824.700458848127,17574.3179618186,16640.965334856,16634.0035593309,482.713360130874,441.718565287328,469.598039672466,33838.6596440512,31341.5238253864,30814.4000078138,18916.338240004,17911.7123975003,17904.2190028281,24361.8297632308,22263.7535885099,22285.5557872488,5714.81939233535,5341.45455095895,5194.402239009,8.47904349733241,3.83713609910588,4.13272311787159,910.964510527994,858.342350196846,838.919678853325,978.610110696043,1109.34390198678,947.899509558621,36.1158961343941,36.2417489041203,29.7694147186378,9.0475994212999,9.18817508179009,12.3230960385497
"8",35.0000012665987,699.906106423709,631.760293143596,662.030667534554,18.076683146497,18.764661449583,23.4410634387726,69.6440116505995,79.029959104107,78.942813695334,5.7303045168282,8.55681530080589,12.133852608186,17.8799972590576,18.560489917682,23.1860096588501,16947.1961544498,16938.311148366,17566.5047038452,709.736788030723,640.633818087653,671.329361526333,96.4993424617336,96.9148946000318,111.947131827711,5.7303045168282,8.55681530080589,12.133852608186,6468.94080903026,6122.87079188893,6044.73218643159,399.267795720561,361.10834432823,372.186795138646,91.0907820263847,85.8568572765675,89.9545534442606,445.020063438548,401.691031343165,420.937790027133,105.76593597797,120.020047622782,119.88770292427,14.4377456602084,26.4220653018187,33.4088754010291,13.3351078464048,24.3547854777303,22.3148558133837,4410.78210232741,4251.1499220031,4352.31233678407,625.861225009768,564.924733975699,591.992726987837,2410.01049816534,2334.44337196485,2397.71481867716,152.602456054242,153.382081236195,160.233051980188,4.695260970879,8.90274517163392,11.5746938855587,85.9511474278892,86.3902601439305,90.248971279168,16.3400734873666,18.9581537983722,19.4054498122987,29.6914110433407,46.2319057517607,51.9806903906242,1205.07182555944,1275.50140368678,1304.31799542072,3134.30150037965,3007.73699484106,2941.06270526427,5085.59355671139,4835.66808304883,4920.71014500727,9597.24528244315,9030.05996419281,8922.17125605675,563.787586228234,539.439660896644,558.957116863358,42.7530785394372,66.5699684918205,74.8477239953525,29.6914110433407,46.2319057517607,51.9806903906242,11.5448656566263,13.3946361299468,13.7106672906095,502.520333876166,481.229630741232,514.407599871319,980.062390512086,946.43605595986,891.876726412014,18848.4081806729,18051.3795162628,18093.2829723796,501.566944366535,480.316634289659,513.431657653004,34700.3787761454,32711.6230085256,32454.8654207107,20287.7212763466,19429.8294460227,19474.9327581997,25801.1843124399,23682.3827290242,23906.6286468379,6154.68963211926,5662.37454157273,5594.76067817619,4.77705092053598,4.02934273784692,10.9716708052209,996.960310963077,962.754201968099,907.254178011934,1039.56362163978,1190.1026514731,1003.42239844143,38.386528430732,44.4840470540702,38.0430477934989,11.38838356589,8.86213198066182,7.58685274086895
"9",40.0000043213367,737.113330421075,679.74947877565,685.300374309129,20.7767509931492,20.4817815894336,17.7355455915047,84.6636036488451,89.1448648546831,77.9389396009507,9.32212038571003,9.36529480731262,9.03691618182358,20.5506866386393,20.2589266909099,17.5425714990998,18292.9844247539,18616.6213131415,19013.6662167879,747.466614087482,689.297046137966,694.925907967386,116.602376196853,121.690826186756,104.872265060396,9.32212038571003,9.36529480731262,9.03691618182358,6856.12484853896,6562.89708760438,6506.66522678576,439.162499018321,405.938583705787,386.618271297924,95.6990946873874,95.360251883384,102.175509175993,468.677466955551,432.203910482716,435.733326585502,128.575667468904,135.381202856139,118.363154284982,19.5268506931534,30.2426272683121,34.4939996613685,14.4334374336922,17.0051547466767,25.402899746417,4699.93517110403,4654.10009653856,4717.8529702081,659.132200325573,607.837019254027,612.800671159047,2601.88116811558,2481.86840322512,2588.82184195665,167.208117590674,171.102477457233,175.128044952111,7.68824772624683,10.8408092923553,9.46025461875046,94.1775770703687,96.371019480685,98.6383627081767,16.9232163830803,18.6955546000813,20.8932564625417,32.7347674649646,52.151369044972,48.5375732019646,1300.15282337078,1379.65032371551,1390.21406722344,3288.10736585362,3255.15718081487,3208.24596935658,5428.79048291551,5296.49563121723,5338.22825244384,10124.7682741948,9763.29166241557,9551.10597744014,598.096623962904,589.817975623239,589.626273425651,47.1352500680069,75.0934865798145,69.8899313403529,32.7347674649646,52.151369044972,48.5375732019646,11.9568776585819,13.2091000937625,14.7618576609203,553.741472136972,531.732406128087,553.999671682205,1046.67059922789,992.730698383749,956.92622455807,20533.850539948,19933.1252249095,19787.7531494737,552.690905075316,530.723595013872,552.948614760296,36180.4051640615,34626.5414708654,33953.3515077032,22101.8683642362,21455.270113693,21298.7970513773,27380.9324850539,25421.7883226307,25464.2183941604,6531.68614316055,6200.28645092493,5975.64368216054,5.67994570622161,4.9056456150414,6.73881373967244,1064.71695698568,1009.84704172367,973.42523867859,1098.49385786193,1287.81237125631,1061.83483751943,40.0546603215305,41.7243753561162,32.2058747340341,11.0971569455833,12.2950170444598,10.906117763638
"10",44.999997317791,808.665784396721,704.12924367223,743.889468659219,22.0927192072614,18.5897289021378,27.00267042399,77.1473015508619,105.406791321702,94.288400098592,5.84602242515472,12.922039592966,10.052995192903,21.8523362759453,18.3874607483652,26.7088640795112,19352.2292492329,19718.7116896354,20095.0509432298,820.024073429961,714.019242260895,754.337928031242,97.4537127332727,104.352449427407,126.408147384359,5.84602242515472,12.922039592966,10.052995192903,7284.46466614381,6980.12966555167,6778.65066619059,436.914668573614,412.657870785269,417.66631586486,107.441587562583,102.975218210872,101.314033429953,514.172537387397,447.70525333616,472.985926963158,117.160921137594,160.077624455431,143.192510769259,21.5556098481155,36.7469108599958,35.8817848283129,20.9214042054645,30.7428834416882,23.8745718685133,4939.01421209013,4931.75297753526,5024.79431925151,723.114934704722,629.637585620834,665.191473333248,2690.97726460811,2627.54255210358,2754.77091262807,164.860177506261,183.1578444496,177.444759502636,6.64979594559156,14.3999291645834,7.83947737824914,92.855133450749,103.16103225276,99.9432189931225,13.7544833260648,24.7145626688072,27.1960748855534,38.6199004183201,49.775281773752,57.9704115869959,1387.5946783874,1454.93829527004,1472.82969228203,3465.2905144418,3472.1230443754,3369.87385008895,5694.72035463404,5544.27153001171,5587.17436109409,10681.4927766356,10256.2558501073,10050.068607456,614.897607321177,624.828810559534,645.980565761444,55.6093354189039,71.6721252448904,83.4724074219505,38.6199004183201,49.775281773752,57.9704115869959,9.71805067452708,17.4617516863834,19.2150317551518,585.459580417533,539.956285317254,595.330757694552,1051.47659449714,1034.97812598746,1018.09855514613,21889.9996633531,21276.2081078068,21126.0129510049,584.348837260182,538.931871729629,594.201286783856,36723.2244484221,35402.4357825708,34802.3769685587,23561.5765348718,22900.9142719722,22739.2498253492,28250.2019807013,26554.8701894037,26818.4534031869,6898.63502544829,6440.32761687995,6453.82531540899,12.7719939022279,8.62830995139832,9.84634583141136,1069.60581567928,1052.82288588311,1035.6522829115,1123.01815066265,1334.72020624305,1131.36064947208,37.7282595222186,34.7743028082958,32.9898400188981,10.8623345118563,13.5038526386829,9.74785226308802
