"" "time" "trimethylpyrazine_1" "trimethylpyrazine_2" "trimethylpyrazine_3" "2-ethoxy-3-methylpyrazine_1" "2-ethoxy-3-methylpyrazine_2" "2-ethoxy-3-methylpyrazine_3" "Pyrazine_1" "Pyrazine_2" "Pyrazine_3" "2-Ethyl-5-methylpyrazine_1" "2-Ethyl-5-methylpyrazine_2" "2-Ethyl-5-methylpyrazine_3" "2-Ethyl-3_5-dimethylpyrazine_1" "2-Ethyl-3_5-dimethylpyrazine_2" "2-Ethyl-3_5-dimethylpyrazine_3" "acetylpyrazine_1" "acetylpyrazine_2" "acetylpyrazine_3" "2_3-butanedione_1" "2_3-butanedione_2" "2_3-butanedione_3" "2_3-hexanedione_1" "2_3-hexanedione_2" "2_3-hexanedione_3" "acetoin_acetate_1" "acetoin_acetate_2" "acetoin_acetate_3" "2_6-Dimethylphenol_1" "2_6-Dimethylphenol_2" "2_6-Dimethylphenol_3" "2-methoxy-4-methylphenol_1" "2-methoxy-4-methylphenol_2" "2-methoxy-4-methylphenol_3" "Phenol_1" "Phenol_2" "Phenol_3" "2-Phenylethanol_1" "2-Phenylethanol_2" "2-Phenylethanol_3" "4-Methylphenol_1" "4-Methylphenol_2" "4-Methylphenol_3" "Guaiacol_1" "Guaiacol_2" "Guaiacol_3" "2-acetyl-5-methylfuran_1" "2-acetyl-5-methylfuran_2" "2-acetyl-5-methylfuran_3" "4_5-dimethyl-3-hydroxy-2_5-dihydro-furan-2-one_1" "4_5-dimethyl-3-hydroxy-2_5-dihydro-furan-2-one_2" "4_5-dimethyl-3-hydroxy-2_5-dihydro-furan-2-one_3" "5-methylfurfural_1" "5-methylfurfural_2" "5-methylfurfural_3" "2-methyltetrahydrofuran-3-one_1" "2-methyltetrahydrofuran-3-one_2" "2-methyltetrahydrofuran-3-one_3" "Furan_1" "Furan_2" "Furan_3" "2-methylfuran_1" "2-methylfuran_2" "2-methylfuran_3" "2-furfurylthiol_1" "2-furfurylthiol_2" "2-furfurylthiol_3" "2_5-Dimethyl-3(2H)-furanone_1" "2_5-Dimethyl-3(2H)-furanone_2" "2_5-Dimethyl-3(2H)-furanone_3" "4-Hydroxy-2_5-dimethyl-3(2H)-furanone_1" "4-Hydroxy-2_5-dimethyl-3(2H)-furanone_2" "4-Hydroxy-2_5-dimethyl-3(2H)-furanone_3" "4_5-Dimethyl-3-hydroxy-2_5-dihydrofuran-2-one_1" "4_5-Dimethyl-3-hydroxy-2_5-dihydrofuran-2-one_2" "4_5-Dimethyl-3-hydroxy-2_5-dihydrofuran-2-one_3" "3-methylbutyric_acid_1" "3-methylbutyric_acid_2" "3-methylbutyric_acid_3" "butyric_acid_1" "butyric_acid_2" "butyric_acid_3" "acetic_acid_1" "acetic_acid_2" "acetic_acid_3" "2-methylbutyric_acid_1" "2-methylbutyric_acid_2" "2-methylbutyric_acid_3" "Acetaldehyde_1" "Acetaldehyde_2" "Acetaldehyde_3" "Methylformate_1" "Methylformate_2" "Methylformate_3" "Propanal_1" "Propanal_2" "Propanal_3" "Methylacetate_1" "Methylacetate_2" "Methylacetate_3" "Ethylacetate_1" "Ethylacetate_2" "Ethylacetate_3" "Dimethylsulfide_1" "Dimethylsulfide_2" "Dimethylsulfide_3"
1 0 2.50049207081061 6.01670291771499 16.9678418506152 0.775995607154945 2.04266008747652 3.0341463276775 66.3050607742784 443.690061983285 595.614172312636 2.53561326947339 6.10121181135827 17.2061673192183 0.345024194313354 0.472656678763077 1.81669157904056 0.869477083319702 4.72958438066734 2.85264482004933 24.4109723511118 87.741851293826 101.687542399618 1.68647489608822 6.55192036389984 8.50541890020808 1.39006951615997 2.16269350958362 3.38348326093189 1.58988345689053 3.82558958917195 10.7886329144338 1.17847751386431 3.10211676375962 4.60785240015919 17.0106370008778 83.9129430605281 105.929841468875 2.23595853243969 5.38018031853163 15.1727698743197 6.8193690478266 36.3569568616971 63.6731986297365 1.68495562582649 4.97963931087 6.94963014723388 0.949027120201703 2.80471051130506 3.91427963087229 1.87063624050476 2.76888977445765 2.44614485248174 4.89020676057574 39.1257667478949 54.8936568254137 7.31007447939951 35.0002759445557 51.4029818668434 31.4649478224593 102.450239220027 133.130661160843 36.1394962872878 67.1534248240327 84.3285863582683 1.40120578866274 1.09091851110273 2.03959846876745 2.5282054057232 12.2891510195462 18.3711801774131 2.69355531780814 3.98696315987255 3.52223822722119 1.87063624050476 2.76888977445765 2.44614485248174 2.59919866863115 8.68505187588296 11.911142109076 5.03446128421702 15.3289302170369 18.1563851333218 128.585115164308 387.960711084482 460.768248590822 2.5942674278891 8.66857445837192 11.8885441022512 187.398620585854 730.384127810943 653.593340323572 138.404206431361 417.586392294174 495.95370127788 117.937738519298 217.71646716477 230.203807623488 46.1617621290813 111.782732558244 127.71208308391 5.12126384609254 15.5932267005199 18.4694316848787 6.74702499501072 10.6944625183591 10.2481300021479
2 4.99998293817043 2.20171419504148 8.46417039881267 15.6924120760919 0.555364412941684 2.39875922823649 2.86134930504648 292.805611672944 488.362534612427 766.110551336626 2.23263884485157 8.5830557228505 15.9128232217445 0.363162131109781 0.159057675156668 1.60704634579953 2.28658247519136 1.43108377111233 3.35878641021014 1039.86501288536 505.982052679507 1029.8304635543 6.46532422476197 7.25023049701683 13.7457895230744 1.24403044233712 2.61256092029267 3.14855983723924 1.39991204785654 5.38175851483998 9.97767865362588 0.843412600042651 3.64291213195845 4.34543157746928 90.7568290519324 100.795798405069 158.239087401346 1.9687891426909 7.56872387006347 14.0322711220287 25.0903308367926 40.6589985030143 82.7968498553223 2.37513937002087 4.72971501035245 6.77384844917157 1.33776322762384 2.6639442290641 3.81527310741301 2.50232968682545 5.24432058268568 2.1634501140844 6.67853280417221 39.2339538668928 53.1315160503813 274.921552546538 84.2634403592711 280.195010288609 764.509849688642 402.403782755607 809.539530211132 2206.55308796119 997.885381658849 2242.73243824124 1.45277438001756 2.64852900232884 2.21116232934213 2.70851244409742 12.2087305493851 17.7980586260049 3.60313955696653 7.55137064487324 3.11518211473987 2.50232968682545 5.24432058268568 2.1634501140844 3.52390755251386 11.2626342645007 11.0177462109631 67.1704855207935 30.5291039726935 74.2808098409177 965.424252017134 611.500828606894 1185.69482832841 3.51722193948093 11.2412666169952 10.9968431689384 6369.79831288608 3016.78167577813 6340.57109730358 1039.14653962305 658.196610138818 1276.23754565111 6181.60097696362 2648.05745135308 5871.21463063832 642.87171655591 340.350224808053 667.771912839035 68.3286174233877 31.0554769621734 75.5615356680471 326.644779111922 125.155397708775 257.53792048661
3 9.99999605119228 4.30970587352529 13.3259026728614 20.2465930070084 0.578193502361809 3.7769839953588 4.33299996700767 804.92064234056 1324.60701930835 1324.74087939646 4.37023877340094 13.5130745021977 20.5309708794858 0.348569012616203 1.31579242131943 5.36074936097737 1.28741659024714 1.46429406251028 2.63872296611493 2022.16312755641 2266.49446103455 2021.84510663692 45.509355230936 45.2323869249419 52.7035828369033 1.70450703991541 2.23244773818441 1.99004769088416 2.74023267354756 8.47298515961601 12.8733554711105 0.878082343396291 5.73597410567167 6.58037620524022 837.515972491943 821.237595348978 850.68560718566 3.85377091681416 11.9161208834332 18.1046534461429 78.415164540626 116.875569840155 133.823321980582 1.84389116510416 6.12466322029097 6.33012230301661 1.03854528603732 3.44962882646061 3.5653507117196 2.07160613819055 2.50025993334172 3.09832364918646 7.08779907281311 42.1068110448121 60.6114640597165 784.670742842472 902.519785243219 828.907335649014 1411.38213701679 1437.55213203465 1458.95767760984 4161.21382002906 4618.12461440141 4197.23427597951 1.45071011567183 1.70212438452261 2.68578782898113 11.5282738715132 15.8820633911768 24.271485822644 2.98293468773035 3.6001592899419 4.46131960926032 2.07160613819055 2.50025993334172 3.09832364918646 30.8096379747415 31.3085462553949 42.7232376905249 202.019076843694 227.811006596039 227.916365519072 2704.59825307288 2843.42388398537 2900.95516618376 30.7511854432508 31.2491471872389 42.6421824895991 12854.8936033059 12619.2869097476 12484.4957631311 2911.12835613886 3060.5550705313 3122.47958992432 11762.6876980144 11966.0708393559 11255.1854276756 1409.43927511998 1544.38919305495 1403.29309575253 205.502224777066 231.738850684933 231.846026172622 571.802421064348 542.215148890751 463.622212888773
4 14.9999991059303 16.3997792468012 22.9300193998195 24.5994057092642 1.22467945900654 2.87581110356769 4.02725339082039 1174.46540989781 1890.81525147526 1719.5233920482 16.6301258700424 23.2520879142865 24.9449219478425 0.989665262742203 -0.285373795298561 6.24938195558696 1.69663648471098 2.35897342153833 6.79590608463173 2414.9382559036 2771.24866265815 2479.64882731591 80.9207029773216 107.617548913636 90.8058014258924 1.50463770520976 3.79304546096674 5.14808050999569 10.4274426723911 14.579553734851 15.6409966834324 1.85987805964801 4.3673942074251 6.11604952393496 1193.39238133781 1610.06865927887 1261.86899076204 14.6648040859915 20.5041932044253 21.9969708085273 346.988604065255 416.139323116457 345.185263798107 2.2527357086484 5.70096300863927 6.53914110864677 1.26882111871965 3.21098575151587 3.68307755991354 1.44849887450267 4.74631850661869 3.36000187474772 32.2168831750323 70.7133199125393 84.6755666767055 961.131412066764 1223.74658718618 1027.92253527976 1669.35263971966 1913.39655125398 1828.72599025779 4975.02863267746 5725.86833071115 5109.66583399772 2.95573903510062 3.98955804048082 4.32372514799946 25.0117303470652 42.478239685891 41.04140362437 2.08571381317994 6.83429048186528 4.83811375060816 1.44849887450267 4.74631850661869 3.36000187474772 46.6168550020429 63.9631538686227 61.7433669046303 257.845010960717 327.234388147333 291.888817119299 3708.2564955022 4378.78933552493 3972.90105272958 46.5284127688937 63.8418019634553 61.6262264143299 15614.6514608432 16500.55822021 15303.3187672599 3991.42853236239 4713.16499066805 4276.28203101681 14048.6264942862 15432.6512735764 13816.5443303902 1826.14115130347 2113.26789724831 1838.34148210767 262.290691690922 332.876458196417 296.921470203393 679.481924426255 662.06087371911 575.737137181983
5 19.9999921023846 14.0528345894712 33.9542113447571 37.8964876206995 0.509162247545786 4.88401833011587 5.91149558823532 2043.8475552504 3118.50979537902 2426.55865679675 14.2502166972385 34.4311225159613 38.4287708804167 1.42967761846704 3.18401820333568 3.91788872114714 1.83476633738162 3.58436196815875 3.26731994859403 2687.43637114037 3068.83175417496 2777.95838615308 81.3772639196225 125.014410668451 97.5083855365396 2.32795831753685 4.04954117287993 5.0173669874434 8.93518899621083 21.5890462277267 24.0956567892155 0.7732469798911 7.41718861069971 8.97758255305736 1350.67458598868 1788.48112189552 1393.01678903838 12.5661487881086 30.3621073047268 33.8873199535998 550.391065074092 778.250517387273 593.711130191492 2.43113481582748 8.54122599611524 9.48372645208077 1.36930186037103 4.81072319403614 5.34157307506788 2.07754337688972 3.30769574833961 2.61131582559563 66.8635250717438 129.255497003166 125.871672521463 1063.82514681242 1322.48250498505 1114.13870093967 1952.42102722327 2258.40778909421 2038.55010508533 5450.32625597587 6223.40475165719 5610.28450218788 4.79499490640621 4.84259565350507 5.56223053098126 42.0360410233561 55.5432571954968 53.953606220737 2.99148380087429 4.76279742673404 3.76007022434875 2.07754337688972 3.30769574833961 2.61131582559563 53.1272203725109 76.052465312725 66.8883116825285 295.478404777569 368.899282903856 312.302259301365 4211.16814833422 5105.83612793807 4453.37392570313 53.0264265714157 75.908177375058 66.7614101217834 17248.5736990974 18334.1157830737 16920.8203476414 4532.74381699979 5495.73095262893 4793.44505265214 15450.1733816013 16982.6409745883 15094.4123428802 2081.57389143653 2469.98361346356 2124.08812282026 300.572948377297 375.25972566473 317.686874388556 718.343123226563 732.13253292344 631.827768917012
6 24.9999850988388 30.3439028501183 62.3895041217721 41.5693881699382 1.18623500351574 2.54616452800689 4.19851336667649 2739.2673842237 4038.34881371713 3094.88468432855 30.770104657612 63.2658093075841 42.1532599435181 0.511094599301918 4.0173880780974 0.338162805372439 2.13229774634678 5.45001280522208 4.24759161163987 3026.26331798459 3357.83046760389 2902.88568815376 111.868242911175 143.668532596193 105.276721430905 4.26096440352686 6.32720115860919 4.59513218124309 19.2935101542862 39.6690082103133 26.430990658179 1.80149380346031 3.86677142910156 6.37613608719698 1484.275915394 1891.04272638716 1510.8541515614 27.1337427049902 55.7891567440703 37.1716548322184 634.870921724956 844.918837377229 645.142230507364 9.40316406491056 18.0628909251028 15.3143166483665 5.29619746450531 10.1736645727744 8.62556948318881 2.39781920060744 3.30284129737105 2.38622365341816 100.415135194203 187.599162493532 139.209775362834 1135.38268431029 1399.02864597749 1140.29529732173 2213.74477307484 2528.14607122798 2257.3498581573 5899.20004022226 6591.51479858631 5827.29439258407 5.70979483057815 5.51371159205973 3.93230921558875 63.8331122086457 98.8639393600707 68.1814707953869 3.45265344436814 4.75580743480601 3.43595685359421 2.39781920060744 3.30284129737105 2.38622365341816 55.3367662202861 74.5167010145438 66.9370151189176 308.88159010661 393.714292632699 325.3935294114 4736.34530062653 5631.60087669849 4894.6569021983 55.2317804339312 74.3753267531452 66.8100211572443 18787.188728016 19487.3154757412 17882.804129768 5098.02485210264 6061.64445458276 5268.42553616642 16698.3183127382 17855.414142913 15836.9297605171 2267.52177519544 2662.27063076037 2225.48016428604 314.207227115974 400.502587808325 331.003859966364 775.04126739799 766.975816391585 645.300341338896
7 29.9999881535769 74.6079435503254 119.868946154999 70.0923894737612 1.55673568842433 5.44005768228719 6.51637824215273 3380.30134232634 4645.4708547352 3700.57375409207 75.6558654525145 121.55259119453 71.0768871909081 2.41817222726607 5.24978483232225 1.66460861442409 1.75383061022431 8.3792476098927 3.55459642525806 3245.87606635098 3662.83571256365 3220.39974205953 112.683115484628 143.161513800993 133.740020330389 3.62958613251298 9.24261954735046 4.10776000553957 47.4378369713574 76.2160603152617 44.5667201984508 2.36416029539692 8.26162621745376 9.89619678179217 1566.59979210398 1976.33294013686 1605.3256897627 66.7149757907649 107.187699596639 62.6771338859459 691.741464078443 893.049150734149 736.308593822453 10.7510798675103 16.4140163089979 17.514463342564 6.05539173218114 9.2449595644581 9.86477059282717 2.54614798038948 4.65042762604936 4.01115660985227 189.745292988949 295.819976422268 199.19598316067 1197.58998060281 1458.45526872343 1261.18028705304 2407.33200316022 2735.14455308687 2476.7787212925 6271.75713325666 6968.91626294658 6321.26810619097 5.39151122164538 5.56541065164717 6.74205175963895 83.1029269083536 120.161316969206 89.8783513444348 3.66623413147067 6.69621586014346 5.77572057200895 2.54614798038948 4.65042762604936 4.01115660985227 59.7663852011127 86.2469614153028 79.3226475160842 362.323725195715 404.365445548958 365.964918413894 5133.87834837748 5951.78041323045 5296.39795281232 59.6529954717066 86.0833323187117 79.1721553371218 20073.7481148987 20553.974050408 19772.2759333544 5525.91454939695 6406.27372689504 5700.84457028313 17689.173429448 18845.6443144496 17272.106055073 2443.65892950311 2745.45145124092 2511.82670884441 368.570794305942 411.337384476688 372.274767806217 831.128729127374 809.274772952329 726.830313674035
8 35.0000012665987 114.506466001802 163.144372418621 104.175753068265 1.22616240069746 4.60741897688394 5.0489642907708 3834.06159987137 5045.30933998327 4130.65691538868 116.114791174103 165.435851756354 105.638975992292 1.20944439772443 2.12640453238732 3.47968826274843 3.2866860330186 5.12625801260003 4.84646099399096 3394.09057051925 3788.86315061934 3439.71675510864 131.306880267709 162.715031149022 135.191337215434 8.51633027146487 19.4136180822443 7.57472950645615 72.8064440309329 103.731798161259 66.2378850730192 1.86213015156837 6.99712680219497 7.66768629888543 1622.29546530985 2081.79908151622 1711.37202017375 102.39253012038 145.884906329929 93.1547300891088 739.255825424518 950.956477334909 754.283649965301 15.3069844005701 25.1691910571422 19.5389757447186 8.62143969964782 14.1761863283786 11.0050482033351 1.82947566627838 5.79000442179879 4.40127879208554 237.721462189698 345.988015805886 256.646195742605 1266.72690771862 1497.206776988 1292.32113059003 2530.11943414142 2880.96254245306 2622.34930238054 6450.49209212423 7271.26209512162 6565.78893521064 5.44959424751948 8.97415657926508 6.90071828744829 93.7761821913521 131.635118528262 105.822036711027 2.63428763059515 8.33710844619396 6.33746296520977 1.82947566627838 5.79000442179879 4.40127879208554 68.1509216994744 83.7717872574416 82.2716941463164 369.040175026277 429.740289970465 388.994669752473 5347.98386440724 6316.32295855332 5591.66025852575 68.021624695075 83.6128541003329 82.1156069895368 20957.8572171791 21723.7094979361 20499.7689636985 5756.36971522863 6798.65368184869 6018.65386772119 18378.0963579089 19753.7456208567 17771.6082300564 2549.72859771221 2914.69617539676 2554.92977897396 375.4030470038 437.14973380262 395.701590708701 858.486619562186 877.526525150813 740.767356114848
9 39.9999942630529 142.265165706712 194.737431840907 135.83737143121 2.29208234979991 2.32970198201883 5.29031853092133 4309.66242455466 5480.58633497919 4565.01385863651 144.263381660246 197.472658283176 137.745304419103 2.77096294307779 4.69963231759856 6.15966192831419 5.5603764179077 6.50987409798222 3.47248271029817 3730.54235424285 3948.90417291263 3635.29752012593 132.126209343694 168.777549954832 143.47953176302 15.8283057457002 20.8224171906101 13.0398126648811 90.456209035515 123.819557332504 86.3692359544111 3.48090567041717 3.53803729621642 8.03422258114096 1763.7680947564 2150.98225981631 1777.62392086535 127.214565022695 174.135654095041 121.466783766817 790.238435801658 959.818030569079 805.679472351281 18.9609671336161 26.5553939821197 22.3487337692716 10.6794931327811 14.9569452692922 12.5876041624555 4.04122069872268 4.21987735800487 1.94496670097751 283.248760859984 376.002213826268 307.545537784743 1347.39617902752 1564.84318284241 1372.5202672295 2769.27533738748 2983.51612709503 2752.39837927579 6974.74729630727 7528.6944427493 6940.50953205694 3.24172033379785 7.53162770180438 4.57176725252102 109.992048267477 137.568964868727 125.93331814247 5.81901027457032 6.07626050005591 2.80058478871558 4.04122069872268 4.21987735800487 1.94496670097751 75.3939180546178 108.360451398594 80.3041970902756 397.749108024196 451.125881332851 404.508687518862 5750.26021594046 6560.43292219046 5941.62875100221 75.250879523204 108.154868239749 80.1518426999674 22215.5631217471 22662.3951491935 21761.6936552814 6189.36492722432 7061.40451234734 6395.34685753801 19714.209446105 20511.9159337202 18941.8032979208 2733.88028130172 2960.14296485446 2707.84518752836 404.606970188801 458.904048651529 411.483096178557 913.576934495654 884.09141839984 774.521988447481
10 44.9999872595072 160.726965491651 206.568093508377 163.356887235956 2.80010179769086 4.0629150317163 5.85558380785347 4563.57276957646 5640.33843219112 4786.85782972356 162.984490620962 209.469490051158 165.65135149622 1.36024489177996 5.71194914568219 7.01630824427409 6.49856199191338 5.87353885944997 6.14023915070154 3844.93079412465 4088.74863432311 3760.93403985405 134.483679393515 167.124399728637 145.396561813141 18.0704468460202 26.5105583031082 15.0522607980805 102.194742584627 131.341826044631 103.866921082211 4.25241712025673 6.17020761647547 8.89267127864731 1847.54565959256 2229.32244584261 1825.86670955645 143.723243148575 184.714719395261 146.074938653821 831.375956078112 1019.10041700047 853.49680148304 24.2468095125769 27.0304316634425 27.9766920912284 13.6566681360009 15.2245034386487 15.7574710699487 3.49714044730423 4.85029264565255 2.41691322142749 309.938369328502 412.72950474802 346.548002902197 1388.50604566593 1648.90433415224 1421.8464093664 2842.97283035266 3064.97603903927 2862.69251979584 7226.80365653533 7804.50434844696 7180.41796813353 4.58285379610133 6.01023345204508 6.9403358917774 121.381703251847 156.219933688949 125.780210849332 5.03558150162668 6.98400430064259 3.48014719232649 3.49714044730423 4.85029264565255 2.41691322142749 91.8877005952555 118.587021962177 89.2744066932921 408.491587164755 485.621664030046 424.58033168793 6197.48098469611 6937.24882505421 6154.72662365565 91.713369799254 118.362036792234 89.1050338797317 22831.6289602161 23466.9155237844 22636.7128574384 6670.7366281413 7466.99505010074 6624.71743374447 20391.835111365 21631.3078272494 19610.5920873745 2858.6572256112 3131.07282238311 2796.54592907108 415.534667698845 493.99459653669 431.900809179337 960.481300800663 904.18748964225 812.104429982633
